"youtube-dl,1,6,0.1,youtube_dl/extractor/rtve.py"

"youtube-dl,1,14,0.3,youtube_dl/extractor/rutv.py"

"youtube-dl,3,53,1.3,youtube_dl/extractor/ruutu.py"

"youtube-dl,2,14,0.4,youtube_dl/extractor/screencast.py"

"youtube-dl,3,23,0.6,youtube_dl/extractor/senateisvp.py"

"youtube-dl,3,15,0.4,setup.py"

"youtube-dl,1,7,0.3,youtube_dl/extractor/sevenplus.py"

"youtube-dl,1,5,0.1,youtube_dl/extractor/shahid.py"

"youtube-dl,1,6,0.3,youtube_dl/extractor/showroomlive.py"

"youtube-dl,1,7,0.2,youtube_dl/extractor/sina.py"

"youtube-dl,1,33,0.9,youtube_dl/extractor/sixplay.py"

"youtube-dl,4,20,1.3,youtube_dl/extractor/slideslive.py"

"youtube-dl,2,12,0.1,youtube_dl/extractor/smotri.py"

"youtube-dl,1,5,0.1,youtube_dl/socks.py"

"youtube-dl,3,32,0.6,youtube_dl/extractor/sohu.py"

"youtube-dl,1,5,0.5,youtube_dl/extractor/sonyliv.py"

"youtube-dl,3,92,0.4,youtube_dl/extractor/soundcloud.py"

"youtube-dl,1,9,0.2,youtube_dl/extractor/spankbang.py"

"youtube-dl,1,24,0.5,youtube_dl/extractor/spankwire.py"

"youtube-dl,1,13,0.3,youtube_dl/extractor/srgssr.py"

"youtube-dl,3,6,0.3,youtube_dl/extractor/stanfordoc.py"

"youtube-dl,3,48,1.2,youtube_dl/extractor/steam.py"

"youtube-dl,2,28,0.3,youtube_dl/extractor/svt.py"

"youtube-dl,37,506,2.3,youtube_dl/swfinterp.py"

"youtube-dl,1,6,0.2,youtube_dl/extractor/swrmediathek.py"

"youtube-dl,3,24,0.3,youtube_dl/extractor/tagesschau.py"

"youtube-dl,1,8,0.1,youtube_dl/extractor/teachable.py"

"youtube-dl,1,18,0.3,youtube_dl/extractor/teamcoco.py"

"youtube-dl,1,20,0.5,youtube_dl/extractor/teamtreehouse.py"

"youtube-dl,1,6,0.3,youtube_dl/extractor/techtalks.py"

"youtube-dl,1,69,0.7,youtube_dl/extractor/ted.py"

"youtube-dl,2,23,0.4,youtube_dl/extractor/telecinco.py"

"youtube-dl,1,6,0.4,youtube_dl/extractor/teletask.py"

"youtube-dl,4,12,0.4,test/test_all_urls.py"

"youtube-dl,1,16,0.5,test/test_compat.py"

"youtube-dl,1,40,0.7,test/test_download.py"

"youtube-dl,4,20,0.7,test/test_downloader_http.py"

"youtube-dl,6,35,0.9,test/test_http.py"

"youtube-dl,16,227,0.8,test/test_InfoExtractor.py"

"youtube-dl,2,10,1.2,test/test_iqiyi_sdk_interpreter.py"

"youtube-dl,1,6,0.2,test/test_socks.py"

"youtube-dl,4,36,0.4,test/test_subtitles.py"

"youtube-dl,1,11,0.8,test/test_unicode_literals.py"

"youtube-dl,27,306,0.8,test/test_utils.py"

"youtube-dl,1,8,0.5,test/test_verbose_output.py"

"youtube-dl,2,4,0.2,test/test_write_annotations.py"

